RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	RaceClass	DaysSinceRun	LR_Position	LR_NumberRunners	
"13:35:00"	"2021-05-14"	"Newmarket (Rowley)"	"Legal Reform (IRE)"	"7.50"	"10.42"	"Handicap"	"7"	"12"	"Sousa, Silvestre De"	"Furtado, Ivan"	"7f "	"4"	"18"	"3"	"14"
"13:35:00"	"2021-05-14"	"Newmarket (Rowley)"	"One Hart (IRE)"	"66.00"	"85"	"Handicap"	"10"	"12"	"Bond, Alice"	"Ferguson, James"	"7f "	"4"	"16"	"6"	"7"
"16:55:00"	"2021-05-13"	"Salisbury"	"Newton Jack"	"4.00"	"5.1"	"Handicap"	"1"	"12"	"Jones, Elinor"	"Kittow, W S"	"7f "	"5"	"17"	"6"	"12"
"16:55:00"	"2021-05-13"	"Salisbury"	"Ivadream"	"8.00"	"12"	"Handicap"	"8"	"12"	"McSweeney, O"	"Charlton, Roger/Harry"	"7f "	"5"	"17"	"9"	"12"
"16:55:00"	"2021-05-13"	"Salisbury"	"Aweemaweh (IRE)"	"6.00"	"8.31"	"Handicap"	"10"	"12"	"Dawes, Rose"	"Channon, M R"	"7f "	"5"	"16"	"3"	"6"
"15:40:00"	"2021-05-08"	"Ascot"	"River Nymph"	"11.00"	"15.58"	"Handicap"	"1"	"27"	"Kirby, Adam"	"Cox, C G"	"7f "	"2"	"42"	"14"	"18"
"15:40:00"	"2021-05-08"	"Ascot"	"Acquitted (IRE)"	"5.50"	"7.93"	"Handicap"	"9"	"27"	"Marquand, Tom"	"Palmer, Hugo"	"7f "	"2"	"42"	"2"	"20"
"15:40:00"	"2021-05-08"	"Ascot"	"Symbolize (IRE)"	"8.00"	"10.69"	"Handicap"	"11"	"27"	"Probert, David"	"Balding, A M"	"7f "	"2"	"25"	"2"	"12"
"18:40:00"	"2021-05-07"	"Cork"	"Tipperary Moon (IRE)"	"4.50"	"6.2"	"Handicap"	"3"	"17"	"Keane, C T"	"Donovan, D"	"7f "	"0"	"16"	"1"	"12"
"16:45:00"	"2021-05-05"	"Chester"	"Silver Samurai"	"9.00"	"13.13"	"Handicap"	"8"	"14"	"Atzeni, Andrea"	"Botti, M"	"7f "	"4"	"21"	"2"	"11"
"15:40:00"	"2021-04-25"	"Wetherby"	"Cassy O (IRE)"	"6.50"	"8.8"	"Handicap"	"3"	"12"	"Allan, David"	"Easterby, T D"	"7f "	"4"	"28"	"6"	"18"
"16:30:00"	"2021-04-23"	"Doncaster"	"Arranmore"	"5.50"	"8.23"	"Handicap"	"10"	"14"	"Costello, Dougie"	"Frost, Kevin"	"7f "	"5"	"17"	"6"	"14"
"18:00:00"	"2021-04-14"	"Leopardstown"	"Ossco"	"50.00"	"103.5"	"Handicap"	"10"	"18"	"Lordan, W M"	"McCann, Anthony"	"7f "	"0"	"33"	"12"	"14"
"17:30:00"	"2021-04-14"	"Leopardstown"	"Zephron"	"10.00"	"12.4"	"Handicap"	"4"	"17"	"Cullen, Annalise"	"Cullen, D W"	"7f "	"0"	"17"	"4"	"16"
"17:30:00"	"2021-04-14"	"Leopardstown"	"Kodiac Prince (IRE)"	"18.00"	"22.87"	"Handicap"	"6"	"17"	"Cleary, R P"	"Cleary, Thomas"	"7f "	"0"	"17"	"11"	"16"
"17:30:00"	"2021-04-14"	"Leopardstown"	"Good Job Power (IRE)"	"66.00"	"127.28"	"Handicap"	"12"	"17"	"Doyle, Joe"	"Hogan, Denis Gerard"	"7f "	"0"	"24"	"14"	"20"
"15:55:00"	"2021-04-13"	"Newmarket (Rowley)"	"Eastern World (IRE)"	"3.00"	"4.11"	"Handicap"	"4"	"12"	"Buick, William"	"Appleby, Charlie"	"7f "	"2"	"17"	"11"	"18"
"15:55:00"	"2021-04-13"	"Newmarket (Rowley)"	"Repartee (IRE)"	"22.00"	"23.93"	"Handicap"	"7"	"12"	"Atzeni, Andrea"	"Ryan, K A"	"7f "	"2"	"31"	"5"	"8"
"14:50:00"	"2021-04-05"	"Redcar"	"National League (IRE)"	"3.33"	"4.9"	"Handicap"	"2"	"10"	"Hanagan, Paul"	"Fahey, R A"	"7f "	"4"	"20"	"3"	"5"
"14:00:00"	"2021-04-03"	"Cork"	"Clear Quartz (IRE)"	"12.00"	"16.5"	"Handicap"	"6"	"15"	"Ryan, Gavin"	"Fahey, Mark"	"7f "	"0"	"22"	"12"	"14"
"17:10:00"	"2021-03-28"	"Naas"	"Wonder Elzaam (IRE)"	"5.00"	"7.46"	"Handicap"	"1"	"16"	"McAteer, L T"	"Egan, Niall"	"7f "	"0"	"23"	"3"	"8"
"13:20:00"	"2021-03-28"	"Doncaster"	"Old News"	"12.00"	"14.61"	"Handicap"	"9"	"18"	"Doyle, Hollie"	"Stubbs, Mrs L"	"7f "	"4"	"26"	"5"	"9"
"17:10:00"	"2020-10-24"	"Doncaster"	"Archaeology"	"7.00"	"9"	"Handicap"	"7"	"14"	"Murphy, Oisin"	"OKeeffe, Jedd"	"7f "	"4"	"21"	"12"	"16"
"15:04:00"	"2020-10-24"	"Leopardstown"	"The Mpex Kid (IRE)"	"20.00"	"32"	"Handicap"	"5"	"14"	"Colgan, R C"	"Love, Mrs D A"	"7f "	"0"	"30"	"6"	"10"
"16:50:00"	"2020-10-17"	"Catterick"	"Erich Bloch (IRE)"	"8.00"	"11.15"	"Handicap"	"1"	"13"	"Rodriguez, Callum"	"Fell, R / Murray, S"	"7f "	"4"	"18"	"1"	"11"
"16:50:00"	"2020-10-17"	"Catterick"	"The Great Heir (FR)"	"6.00"	"9"	"Handicap"	"5"	"13"	"Stott, Kevin"	"Ryan, K A"	"7f "	"4"	"30"	"3"	"13"
"15:23:00"	"2020-10-12"	"Yarmouth"	"True Belief (IRE)"	"8.00"	"10.84"	"Handicap"	"1"	"11"	"Carson, William"	"Johnson, B R"	"7f "	"5"	"30"	"2"	"11"
"16:50:00"	"2020-10-06"	"Leicester"	"John Clare (IRE)"	"3.00"	"4.82"	"Handicap"	"1"	"10"	"Pearson, April"	"Sly, Mrs P"	"7f "	"5"	"35"	"3"	"10"
"16:50:00"	"2020-10-06"	"Leicester"	"Mr Millarcky"	"6.00"	"8.04"	"Handicap"	"6"	"10"	"Woods, Sebastian"	"Guest, Rae"	"7f "	"5"	"22"	"1"	"10"
"16:50:00"	"2020-10-06"	"Leicester"	"Dutch Story"	"3.33"	"4.6"	"Handicap"	"7"	"10"	"Ghiani, Marco"	"Perrett, Mrs A J"	"7f "	"5"	"42"	"9"	"11"
"15:20:00"	"2020-09-24"	"Listowel"	"Ramiro (IRE)"	"3.33"	"5.32"	"Handicap"	"1"	"10"	"Brouder, Gearoid"	"OConnor, Ian"	"7f "	"0"	"27"	"1"	"18"
"15:20:00"	"2020-09-24"	"Listowel"	"Improving (IRE)"	"4.50"	"7.25"	"Handicap"	"8"	"10"	"McMonagle, Dylan B"	"Leahy, Augustine"	"7f "	"0"	"19"	"2"	"18"
"15:55:00"	"2020-09-22"	"Listowel"	"Rhydwyn (IRE)"	"50.00"	"103.81"	"Handicap"	"12"	"13"	"Slattery, A J"	"Hogan, T"	"7f "	"0"	"41"	"13"	"14"
"16:30:00"	"2020-09-19"	"Newbury"	"Nigel Nott"	"14.00"	"20.46"	"Handicap"	"10"	"17"	"Sousa, Silvestre De"	"Appleby, M"	"7f "	"3"	"18"	"5"	"12"
"13:30:00"	"2020-09-14"	"Thirsk"	"Kingson (IRE)"	"40.00"	"51.62"	"Handicap"	"10"	"14"	"Hanagan, Paul"	"Fahey, R A"	"7f "	"5"	"16"	"10"	"10"
"14:50:00"	"2020-09-08"	"Catterick"	"The Big House (IRE)"	"4.50"	"5.89"	"Handicap"	"1"	"12"	"Hansen, Thore"	"Nicholls, Adrian"	"7f "	"5"	"22"	"8"	"10"
"15:20:00"	"2020-09-07"	"Leicester"	"Irreverent"	"4.00"	"6.11"	"Handicap"	"4"	"12"	"Garritty, Billy"	"Fahey, R A"	"7f "	"3"	"30"	"3"	"10"
"14:20:00"	"2020-09-06"	"Musselburgh"	"Caballero (IRE)"	"4.50"	"5.4"	"Handicap"	"6"	"11"	"Fanning, Joe"	"Dalgleish, Keith"	"7f "	"5"	"19"	"12"	"14"
"14:20:00"	"2020-09-06"	"Musselburgh"	"Ghathanfar (IRE)"	"9.00"	"13.67"	"Handicap"	"8"	"11"	"Eaves, Tom"	"Waggott, Miss Tracy"	"7f "	"5"	"20"	"5"	"10"
"16:15:00"	"2020-09-05"	"Ascot"	"Fox Champion (IRE)"	"50.00"	"136.01"	"Handicap"	"11"	"16"	"Crehan, Mark"	"Hannon (Jnr), Richard"	"7f "	"2"	"28"	"7"	"8"
"16:55:00"	"2020-09-04"	"Haydock"	"Tranchee (IRE)"	"3.33"	"5.19"	"Handicap"	"2"	"10"	"Hogan, D E"	"Loughnane, David"	"7f "	"3"	"19"	"2"	"14"
"13:20:00"	"2020-08-28"	"Goodwood"	"Alfie Solomons (IRE)"	"11.00"	"14.62"	"Handicap"	"9"	"10"	"Crowley, Jim"	"Perrett, Mrs A J"	"7f "	"5"	"19"	"9"	"11"
"14:20:00"	"2020-08-17"	"Catterick"	"John Clare (IRE)"	"8.00"	"9.4"	"Handicap"	"4"	"12"	"Hornby, Rob"	"Sly, Mrs P"	"7f "	"5"	"29"	"12"	"15"
"15:10:00"	"2020-08-14"	"Chester"	"Lincoln Park"	"3.50"	"5.1"	"Handicap"	"2"	"11"	"Probert, David"	"Appleby, M"	"7f "	"3"	"16"	"5"	"11"
"15:50:00"	"2020-08-08"	"Haydock"	"Northernpowerhouse"	"9.00"	"12"	"Handicap"	"1"	"10"	"Lee, G"	"Smart, B"	"7f "	"3"	"20"	"15"	"19"
"15:50:00"	"2020-08-08"	"Haydock"	"Triggered (IRE)"	"16.00"	"24"	"Handicap"	"10"	"10"	"Morris, Luke"	"Loughnane, Daniel Mark"	"7f "	"3"	"21"	"8"	"18"
"16:50:00"	"2020-08-04"	"Catterick"	"Erich Bloch (IRE)"	"14.00"	"20.23"	"Handicap"	"3"	"11"	"Rodriguez, Callum"	"Fell, R / Murray, S"	"7f "	"4"	"21"	"7"	"9"
"16:50:00"	"2020-08-04"	"Catterick"	"Blonde Warrior (IRE)"	"18.00"	"25.46"	"Handicap"	"7"	"11"	"Nolan, D"	"OMeara, D"	"7f "	"4"	"18"	"7"	"10"
"16:50:00"	"2020-08-04"	"Catterick"	"Nubough (IRE)"	"7.00"	"9.34"	"Handicap"	"8"	"11"	"Mulrennan, Paul"	"Jardine, I"	"7f "	"4"	"21"	"9"	"9"
"16:50:00"	"2020-08-04"	"Catterick"	"Reeth (IRE)"	"100.00"	"201.23"	"Handicap"	"9"	"11"	"Fentiman, Duran"	"Easterby, T D"	"7f "	"4"	"27"	"12"	"13"
"16:20:00"	"2020-07-29"	"Goodwood"	"Deep Intrigue"	"25.00"	"40.38"	"Handicap"	"3"	"17"	"Shoemark, Kieran"	"Johnston, M"	"7f "	"3"	"30"	"4"	"7"
"16:20:00"	"2020-07-29"	"Goodwood"	"Dirty Rascal (IRE)"	"14.00"	"24.16"	"Handicap"	"7"	"17"	"Marquand, Tom"	"Ward, Tom"	"7f "	"3"	"16"	"9"	"12"
"16:20:00"	"2020-07-29"	"Goodwood"	"Asdaa (IRE)"	"33.00"	"48"	"Handicap"	"15"	"17"	"Doyle, James"	"Johnston, M"	"7f "	"3"	"28"	"5"	"6"
"14:25:00"	"2020-07-25"	"Ascot"	"King Of Tonga (IRE)"	"80.00"	"111.82"	"Handicap"	"16"	"19"	"Cox, William"	"OMeara, D"	"7f "	"2"	"20"	"6"	"9"
"14:25:00"	"2020-07-25"	"Ascot"	"Ebury"	"8.00"	"10.22"	"Handicap"	"17"	"19"	"Murphy, Oisin"	"Meade, Freddie and Martyn"	"7f "	"2"	"39"	"6"	"23"
"13:30:00"	"2020-07-25"	"York"	"Kind Review"	"20.00"	"34.6"	"Handicap"	"15"	"17"	"Eaves, Tom"	"Waggott, Miss Tracy"	"7f "	"4"	"26"	"9"	"10"
"13:10:00"	"2020-07-24"	"Newmarket (July)"	"Drummond Warrior (IRE)"	"50.00"	"55.11"	"Handicap"	"10"	"11"	"Kelly, Shane"	"Sly, Mrs P"	"7f "	"4"	"26"	"6"	"6"
"16:30:00"	"2020-07-23"	"Leopardstown"	"Airgead (IRE)"	"7.00"	"8.8"	"Handicap"	"6"	"15"	"Foley, Shane"	"Dobbs, Mrs Prunella"	"7f "	"0"	"22"	"1"	"15"
"17:00:00"	"2020-07-19"	"Newbury"	"John Clare (IRE)"	"33.00"	"50"	"Handicap"	"12"	"15"	"Pearson, April"	"Sly, Mrs P"	"7f "	"5"	"24"	"3"	"7"
"16:10:00"	"2020-07-19"	"York"	"Triple Distilled"	"25.00"	"39.72"	"Handicap"	"7"	"19"	"Scott, Rowan"	"Tinkler, N"	"7f "	"3"	"22"	"12"	"13"
"16:10:00"	"2020-07-19"	"York"	"Klute (IRE)"	"40.00"	"72.78"	"Handicap"	"11"	"19"	"Buick, William"	"Williams, Ian"	"7f "	"3"	"40"	"5"	"7"
"16:10:00"	"2020-07-19"	"York"	"Northernpowerhouse"	"8.50"	"11.17"	"Handicap"	"15"	"19"	"Lee, G"	"Smart, B"	"7f "	"3"	"28"	"1"	"12"
"16:10:00"	"2020-07-11"	"Newmarket (July)"	"Sir Busker (IRE)"	"9.00"	"12.5"	"Handicap"	"2"	"17"	"Murphy, Oisin"	"Knight, W J"	"7f "	"2"	"24"	"1"	"22"
"16:10:00"	"2020-07-11"	"Newmarket (July)"	"No Nonsense"	"80.00"	"250"	"Handicap"	"17"	"17"	"Mosse, G"	"Elsworth, D R C"	"7f "	"2"	"21"	"20"	"22"
"20:00:00"	"2020-07-01"	"Leopardstown"	"Oneiroi (IRE)"	"20.00"	"35.61"	"Handicap"	"3"	"15"	"Roche, L F"	"Buckley, D"	"7f "	"0"	"18"	"8"	"13"
"14:25:00"	"2020-06-26"	"Doncaster"	"Fares Poet (IRE)"	"10.00"	"12.78"	"Handicap"	"10"	"14"	"Marquand, Tom"	"Botti, M"	"7f "	"5"	"21"	"7"	"12"
"16:25:00"	"2019-10-22"	"Curragh"	"Miracles In May (IRE)"	"3.00"	"4.8"	"Handicap"	"2"	"21"	"Sheehy, M P"	"Cahill, Mark"	"7f "	"0"	"24"	"4"	"24"
"16:30:00"	"2019-10-19"	"Catterick"	"Rolladice"	"40.00"	"46"	"Handicap"	"1"	"15"	"Evans, Nathan"	"Easterby, M W"	"7f "	"4"	"42"	"10"	"16"
"15:40:00"	"2019-10-14"	"Gowran Park"	"Scorpion Black (IRE)"	"11.00"	"21.82"	"Handicap"	"1"	"16"	"McCormack, D A"	"Weld, D K"	"7f "	"0"	"18"	"9"	"16"
"15:40:00"	"2019-10-14"	"Gowran Park"	"Vinnies Wish (IRE)"	"16.00"	"30.61"	"Handicap"	"6"	"16"	"Maxwell, C D"	"McConnell, John C"	"7f "	"0"	"42"	"13"	"14"
"13:50:00"	"2019-10-14"	"Musselburgh"	"Black Friday"	"3.00"	"4.4"	"Handicap"	"1"	"12"	"Hart, Jason"	"McLintock, Karen"	"7f "	"5"	"24"	"6"	"14"
"13:50:00"	"2019-10-14"	"Musselburgh"	"Highlight Reel (IRE)"	"8.50"	"12.5"	"Handicap"	"4"	"12"	"Dennis, Phil"	"Bastiman, Rebecca"	"7f "	"5"	"28"	"13"	"15"
"16:55:00"	"2019-10-12"	"Limerick"	"Blacklooks (IRE)"	"4.00"	"5.08"	"Handicap"	"1"	"16"	"OBrien, Donnacha"	"OBrien, Joseph Patrick"	"7f "	"0"	"31"	"8"	"10"
"16:55:00"	"2019-10-12"	"Limerick"	"Whatharm (IRE)"	"12.00"	"27"	"Handicap"	"6"	"16"	"Hoban, Connor"	"Flynn, Patrick J"	"7f "	"0"	"43"	"13"	"23"
"18:15:00"	"2019-09-23"	"Fairyhouse"	"Castrogiovanni (IRE)"	"25.00"	"50"	"Handicap"	"15"	"16"	"Mackay, Aaron"	"Egan, Kieran P"	"7f "	"0"	"35"	"6"	"14"
"16:55:00"	"2019-09-21"	"Ayr"	"Raydiance"	"5.50"	"7.53"	"Handicap"	"3"	"11"	"Curtis, B A"	"Burke, K R"	"7f "	"3"	"42"	"5"	"10"
"15:05:00"	"2019-09-11"	"Listowel"	"Laughifuwant (IRE)"	"9.00"	"15.8"	"Handicap"	"2"	"15"	"Heffernan, J A"	"Keane, Gerard"	"7f "	"0"	"38"	"1"	"16"
"14:45:00"	"2019-09-07"	"Ascot"	"Blackheath"	"12.00"	"15.59"	"Handicap"	"9"	"16"	"Nicholls, Miss M"	"Walker, Ed"	"7f "	"2"	"16"	"10"	"18"
"16:15:00"	"2019-08-30"	"Thirsk"	"Global Spirit"	"9.00"	"11.5"	"Handicap"	"2"	"14"	"Hardie, Cameron"	"Fell, R / Murray, S"	"7f "	"4"	"37"	"4"	"6"
"16:20:00"	"2019-08-27"	"Epsom"	"Key Player"	"8.00"	"11"	"Handicap"	"1"	"11"	"Bishop, Charles"	"Houghton, Eve Johnson"	"7f "	"4"	"20"	"6"	"12"
"16:20:00"	"2019-08-27"	"Epsom"	"Dream Catching (IRE)"	"5.50"	"7.23"	"Handicap"	"8"	"11"	"Carver, William"	"Balding, A M"	"7f "	"4"	"18"	"7"	"9"
"13:10:00"	"2019-08-17"	"Doncaster"	"Poets Pride"	"8.50"	"11.57"	"Handicap"	"3"	"17"	"Curtis, B A"	"Barron, T D"	"7f "	"5"	"29"	"3"	"6"
"14:55:00"	"2019-08-10"	"Redcar"	"Ulshaw Bridge (IRE)"	"5.50"	"6.68"	"Handicap"	"10"	"10"	"Hanagan, Paul"	"Bethell, J D"	"7f "	"3"	"30"	"3"	"10"
"17:10:00"	"2019-08-06"	"Catterick"	"Watheer"	"25.00"	"33.13"	"Handicap"	"11"	"13"	"Curtis, B A"	"Fell, R / Murray, S"	"7f "	"5"	"29"	"10"	"14"
"17:55:00"	"2019-07-31"	"Goodwood"	"Blackheath"	"11.00"	"13.1"	"Handicap"	"7"	"18"	"Keniry, L P"	"Walker, Ed"	"7f "	"3"	"25"	"1"	"10"
"15:00:00"	"2019-07-27"	"Ascot"	"Diocles Of Rome (IRE)"	"25.00"	"46"	"Handicap"	"14"	"23"	"Da Silva, Raul"	"Beckett, R M"	"7f "	"2"	"28"	"6"	"8"
"17:10:00"	"2019-07-13"	"Ascot"	"Algaffaal (USA)"	"8.00"	"11.07"	"Handicap"	"3"	"10"	"Robinson, Ben"	"Ellison, B"	"7f "	"4"	"17"	"3"	"16"
"17:25:00"	"2019-06-29"	"Doncaster"	"Knowing Glance (IRE)"	"7.00"	"8.96"	"Handicap"	"4"	"11"	"Hamilton, Tony"	"Fahey, R A"	"7f "	"4"	"19"	"8"	"12"
"17:25:00"	"2019-06-29"	"Doncaster"	"Rock of Estonia (IRE)"	"3.50"	"5.44"	"Handicap"	"7"	"11"	"Bennett, Charlie"	"Hills, Charles"	"7f "	"4"	"21"	"2"	"8"
"17:55:00"	"2019-06-27"	"Leicester"	"De Bruyne Horse"	"50.00"	"83.04"	"Handicap"	"12"	"14"	"Llewellyn, Jessica"	"Llewellyn, B J"	"7f "	"5"	"44"	"14"	"14"
"20:15:00"	"2019-06-25"	"Newbury"	"Bombastic (IRE)"	"6.00"	"7.86"	"Handicap"	"16"	"18"	"Cosgrave, Pat"	"De Giles, Ed"	"7f "	"5"	"25"	"9"	"13"
"14:40:00"	"2019-06-22"	"Redcar"	"Ulshaw Bridge (IRE)"	"6.00"	"9.8"	"Handicap"	"2"	"12"	"Davis, Sean"	"Bethell, J D"	"7f "	"3"	"18"	"3"	"11"
"14:40:00"	"2019-06-22"	"Redcar"	"Citron Major"	"12.00"	"18.24"	"Handicap"	"12"	"12"	"Scott, Rowan"	"Tinkler, N"	"7f "	"3"	"28"	"1"	"8"
"20:50:00"	"2019-06-18"	"Brighton"	"The British Lion (IRE)"	"25.00"	"50"	"Handicap"	"7"	"11"	"Ryan, Rossa"	"Dunn, Mrs Alex"	"7f "	"5"	"21"	"7"	"7"
"14:10:00"	"2019-06-18"	"Thirsk"	"Luzum (IRE)"	"3.00"	"4.69"	"Handicap"	"1"	"12"	"Evans, Nathan"	"Easterby, M W"	"7f "	"5"	"21"	"2"	"12"
"19:15:00"	"2019-06-14"	"Fairyhouse"	"Emphatic (IRE)"	"28.00"	"75"	"Handicap"	"14"	"17"	"McDonogh, D P"	"Larkin, J"	"7f "	"0"	"16"	"6"	"7"
"19:30:00"	"2019-05-31"	"Doncaster"	"Diocles Of Rome (IRE)"	"10.00"	"13.46"	"Handicap"	"1"	"10"	"Curtis, B A"	"Beckett, R M"	"7f "	"3"	"28"	"5"	"6"
"20:05:00"	"2019-05-29"	"Gowran Park"	"Here In The Dark"	"20.00"	"55"	"Handicap"	"9"	"16"	"Keane, C T"	"McCourt, T G"	"7f "	"0"	"34"	"12"	"16"
"17:45:00"	"2019-05-20"	"Carlisle"	"Knowing Glance (IRE)"	"2.25"	"3.63"	"Handicap"	"7"	"11"	"Davis, Sean"	"Fahey, R A"	"7f "	"5"	"16"	"2"	"15"
"18:00:00"	"2019-05-17"	"Leopardstown"	"Dance Emperor (IRE)"	"33.00"	"100"	"Handicap"	"6"	"11"	"Horgan, H J"	"Fahey, Peter"	"7f "	"0"	"18"	"20"	"22"
"17:25:00"	"2019-05-16"	"Salisbury"	"Marshal Dan (IRE)"	"3.50"	"5.6"	"Handicap"	"1"	"10"	"Cherchi, Stefano"	"Main, Mrs H S"	"7f "	"5"	"33"	"3"	"11"
"16:00:00"	"2019-05-11"	"Ascot"	"George Of Hearts (FR)"	"14.00"	"24.25"	"Handicap"	"13"	"26"	"Egan, David"	"Hughes, Richard"	"7f "	"2"	"28"	"10"	"26"
"16:00:00"	"2019-05-11"	"Ascot"	"Green Power"	"33.00"	"50.03"	"Handicap"	"22"	"26"	"Queally, T P"	"Gallagher, J"	"7f "	"2"	"25"	"3"	"15"
"17:05:00"	"2019-05-08"	"Chester"	"Queens Sargent (FR)"	"4.00"	"5.9"	"Handicap"	"10"	"14"	"Gray, S A"	"Ryan, K A"	"7f "	"4"	"38"	"3"	"19"
"17:20:00"	"2019-05-06"	"Curragh"	"Reverberation"	"10.00"	"17"	"Handicap"	"6"	"23"	"Byrne, Willie"	"Lambe, J J"	"7f "	"0"	"23"	"6"	"20"
"14:40:00"	"2019-05-04"	"Goodwood"	"Kimifive (IRE)"	"20.00"	"33.69"	"Handicap"	"1"	"11"	"Kelly, Shane"	"Tuite, Joseph"	"7f "	"2"	"18"	"12"	"15"
"14:40:00"	"2019-05-04"	"Goodwood"	"Count Otto (IRE)"	"16.00"	"26.71"	"Handicap"	"11"	"11"	"Watson, Jason"	"Perrett, Mrs A J"	"7f "	"2"	"18"	"8"	"15"
"16:55:00"	"2019-04-28"	"Wetherby"	"Prevent"	"33.00"	"79.52"	"Handicap"	"10"	"11"	"Mulrennan, Paul"	"Williams, Ian"	"7f "	"4"	"28"	"17"	"19"
"14:05:00"	"2019-04-27"	"Haydock"	"Great Prospector (IRE)"	"7.00"	"9.03"	"Handicap"	"3"	"14"	"Hanagan, Paul"	"Fahey, R A"	"7f "	"2"	"28"	"13"	"19"
"14:15:00"	"2019-04-26"	"Doncaster"	"Brigand"	"80.00"	"260"	"Handicap"	"12"	"14"	"ONeill, K T"	"Butler, John"	"7f "	"5"	"18"	"15"	"15"
"17:40:00"	"2019-04-09"	"Gowran Park"	"Sharg (IRE)"	"33.00"	"90"	"Handicap"	"13"	"16"	"Sheridan, J M"	"Hogan, Denis Gerard"	"7f "	"0"	"18"	"7"	"9"
"14:45:00"	"2018-11-10"	"Doncaster"	"Danielsflyer (IRE)"	"6.00"	"8.8"	"Handicap"	"10"	"11"	"Fanning, Joe"	"Barron, T D"	"7f "	"2"	"42"	"7"	"12"
"13:55:00"	"2018-11-06"	"Redcar"	"Stoneyford Lane (IRE)"	"50.00"	"102.23"	"Handicap"	"5"	"10"	"Havlin, Robert"	"Hollinshead, Steph"	"7f "	"4"	"20"	"12"	"14"
"14:55:00"	"2018-10-29"	"Galway"	"Cyrus Dallin"	"7.00"	"12.84"	"Handicap"	"2"	"16"	"Leonard, Killian"	"Hayes, G"	"7f "	"0"	"16"	"2"	"16"
"14:55:00"	"2018-10-29"	"Galway"	"Procurator (IRE)"	"25.00"	"55.94"	"Handicap"	"5"	"16"	"Madden, Tom"	"OMara, T J"	"7f "	"0"	"16"	"6"	"16"
"16:35:00"	"2018-10-27"	"Doncaster"	"Ripp Orf (IRE)"	"4.00"	"6.82"	"Handicap Claimer"	"9"	"18"	"Atzeni, Andrea"	"Elsworth, D R C"	"7f "	"2"	"21"	"2"	"15"
"15:40:00"	"2018-10-27"	"Leopardstown"	"Omran"	"6.00"	"7.9"	"Handicap"	"5"	"12"	"Keane, C T"	"Lyons, G M"	"7f "	"0"	"27"	"1"	"14"
"16:00:00"	"2018-10-26"	"Newbury"	"Ptarmigan Ridge"	"4.50"	"6.15"	"Handicap"	"2"	"20"	"Wood, George"	"Fanshawe, J R"	"7f "	"4"	"27"	"1"	"11"
"16:00:00"	"2018-10-26"	"Newbury"	"Golden Slam"	"10.00"	"12.5"	"Handicap"	"3"	"20"	"Atzeni, Andrea"	"Varian, Roger"	"7f "	"4"	"36"	"4"	"13"
"16:00:00"	"2018-10-26"	"Newbury"	"Redgrave (IRE)"	"12.00"	"18"	"Handicap"	"7"	"20"	"Norton, Francis"	"Tuite, Joseph"	"7f "	"4"	"16"	"6"	"14"
"16:20:00"	"2018-10-19"	"Redcar"	"Naples Bay"	"7.50"	"8.96"	"Handicap"	"5"	"13"	"Hart, Jason"	"Quinn, J J"	"7f "	"5"	"16"	"7"	"13"
"16:20:00"	"2018-10-19"	"Redcar"	"Somewhere Secret"	"25.00"	"36.67"	"Handicap"	"6"	"13"	"Fahy, J P"	"Mullineaux, M"	"7f "	"5"	"24"	"10"	"13"
"14:20:00"	"2018-10-15"	"Musselburgh"	"Smugglers Creek (IRE)"	"7.50"	"9.4"	"Handicap"	"9"	"10"	"Mullen, Andrew"	"Jardine, I"	"7f "	"5"	"17"	"3"	"12"
"15:35:00"	"2018-10-06"	"Ascot"	"Cape Byron"	"3.50"	"5"	"Handicap"	"7"	"15"	"Egan, David"	"Varian, Roger"	"7f "	"2"	"28"	"2"	"20"
"16:10:00"	"2018-09-30"	"Epsom"	"Dourado (IRE)"	"3.33"	"4.8"	"Handicap"	"4"	"11"	"Watson, Jason"	"Chamings, P R"	"7f "	"4"	"33"	"4"	"7"
"17:55:00"	"2018-09-29"	"Newmarket (Rowley)"	"Gilgamesh"	"8.00"	"9.43"	"Handicap"	"2"	"12"	"Buick, William"	"Scott, George"	"7f "	"2"	"21"	"11"	"20"
"17:55:00"	"2018-09-29"	"Newmarket (Rowley)"	"Warsaw Road (IRE)"	"8.50"	"12.25"	"Handicap"	"3"	"12"	"Spencer, Jamie"	"Cumani, L M"	"7f "	"2"	"21"	"6"	"20"
"17:55:00"	"2018-09-29"	"Newmarket (Rowley)"	"Ripp Orf (IRE)"	"3.50"	"5.56"	"Handicap"	"4"	"12"	"Watson, Jason"	"Elsworth, D R C"	"7f "	"2"	"21"	"1"	"20"
"17:55:00"	"2018-09-29"	"Newmarket (Rowley)"	"Silver Line (IRE)"	"8.00"	"10.5"	"Handicap"	"5"	"12"	"Crouch, Hector"	"Suroor, Saeed Bin"	"7f "	"2"	"37"	"9"	"18"
"17:55:00"	"2018-09-29"	"Newmarket (Rowley)"	"Medahim (IRE)"	"20.00"	"36"	"Handicap"	"9"	"12"	"Marquand, Tom"	"Hannon (Jnr), Richard"	"7f "	"2"	"35"	"16"	"17"
