RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	Distance	RaceClass	DaysSinceRun	LR_Position	LR_NumberRunners	
"19:10:00"	"2024-07-06"	"Nottingham"	"Parisiac (IRE)"	"25.00"	"33.38"	"Handicap"	"2"	"13"	"Howarth, Christian"	"Haynes, Alice"	"6f "	"5"	"7"	"3"	"3"
"18:40:00"	"2024-07-06"	"Nottingham"	"Catch Cunningham (IRE)"	"7.50"	"9.93"	"Handicap"	"2"	"7"	"Hogan, D E"	"Herrington,M "	"5f "	"4"	"9"	"1"	"7"
"17:53:00"	"2024-07-06"	"Leicester"	"Yoshimi (IRE)"	"12.00"	"16.24"	"Handicap"	"11"	"11"	"Sanderson, Benjamin"	"Herrington,M "	"7f "	"5"	"9"	"4"	"6"
"17:48:00"	"2024-07-06"	"Carlisle"	"Giselles Izzy (IRE)"	"4.50"	"6.15"	"Handicap"	"3"	"6"	"Young, Archie"	"Jardine, I"	"6f "	"5"	"9"	"3"	"7"
"15:20:00"	"2024-07-06"	"Naas"	"Cross Border"	"28.00"	"56.63"	"Handicap"	"2"	"18"	"OSullivan, Darragh"	"OSullivan, Daniel William"	"6f "	"0"	"3"	"5"	"10"
"15:20:00"	"2024-07-06"	"Naas"	"Theriverrunsdeep (IRE)"	"12.00"	"16.02"	"Handicap"	"17"	"18"	"Harnett, P A"	"ODonnell, Seamus G"	"6f "	"0"	"3"	"4"	"10"
"18:00:00"	"2024-07-05"	"Beverley"	"Digital (IRE)"	"5.00"	"6.25"	"Handicap"	"3"	"11"	"Sullivan, James P"	"Carr, Mrs R A"	"5f "	"4"	"8"	"2"	"8"
"17:35:00"	"2024-07-05"	"Doncaster"	"Kodi Red (IRE)"	"12.00"	"18"	"Handicap"	"1"	"11"	"Callan, N"	"Holland, Darryll"	"6f "	"6"	"10"	"8"	"9"
"17:35:00"	"2024-07-05"	"Doncaster"	"Showtime Mahomes"	"3.00"	"4.45"	"Handicap"	"4"	"11"	"James, S H"	"Tuer, Grant"	"6f "	"6"	"7"	"2"	"9"
"17:35:00"	"2024-07-05"	"Doncaster"	"A Pint Of Bear (IRE)"	"5.50"	"7.9"	"Handicap"	"5"	"11"	"ONeill, K T"	"Dixon, Scott"	"6f "	"6"	"10"	"7"	"12"
"17:35:00"	"2024-07-05"	"Doncaster"	"Hallowed Time (IRE)"	"6.50"	"8.8"	"Handicap"	"10"	"11"	"Loughnane, Mr Billy"	"Loughnane, Daniel Mark"	"6f "	"6"	"9"	"2"	"7"
"19:55:00"	"2024-07-04"	"Newbury"	"Algheed (IRE)"	"7.00"	"9.23"	"Handicap"	"5"	"7"	"Osborne, Saffie"	"Loughnane, Daniel Mark"	"7f "	"4"	"9"	"4"	"13"
"18:35:00"	"2024-07-04"	"Bellewstown"	"Sunday Sovereign"	"8.00"	"11.5"	"Handicap"	"5"	"8"	"Rutledge, Siobhan"	"Kingston, G A"	"5f "	"0"	"8"	"4"	"12"
"18:10:00"	"2024-07-04"	"Newbury"	"Hurt You Never (IRE)"	"3.33"	"4.5"	"Handicap"	"1"	"8"	"Nicholls, Mia"	"Nicholls, Adrian"	"5f "	"5"	"9"	"3"	"9"
"17:55:00"	"2024-07-03"	"Thirsk"	"Birdie Bowers (IRE)"	"14.00"	"17.45"	"Handicap"	"9"	"11"	"Eaves, Tom"	"Thompson, D W"	"6f "	"6"	"9"	"5"	"18"
"17:55:00"	"2024-07-03"	"Thirsk"	"Gunnerside (IRE)"	"7.50"	"9.62"	"Handicap"	"11"	"11"	"Shaw, Harrison"	"Tuer, Grant"	"6f "	"6"	"9"	"1"	"7"
"20:30:00"	"2024-07-02"	"Lingfield"	"Marsh Benham (IRE)"	"8.00"	"10.15"	"Handicap"	"2"	"5"	"Mitchell, Jack"	"Baker, George"	"7f "	"5"	"7"	"13"	"13"
"16:52:00"	"2024-07-02"	"Hamilton"	"Hard Solution"	"4.50"	"5.81"	"Handicap"	"5"	"6"	"Sullivan, James P"	"Carr, Mrs R A"	"5f "	"6"	"5"	"6"	"6"
"20:45:00"	"2024-06-29"	"Lingfield"	"Em Jay Kay"	"1.38"	"2.52"	"Handicap"	"3"	"6"	"Planas, Connor"	"McEntee, P S"	"6f "	"6"	"5"	"3"	"6"
"19:45:00"	"2024-06-29"	"Lingfield"	"Parisiac (IRE)"	"9.00"	"11.85"	"Handicap"	"3"	"3"	"Howarth, Christian"	"Haynes, Alice"	"5f "	"5"	"9"	"5"	"6"
"17:32:00"	"2024-06-29"	"Windsor"	"Secret Handsheikh"	"3.50"	"4.99"	"Handicap"	"2"	"8"	"Callan, N"	"Gallagher, J"	"5f "	"6"	"5"	"6"	"7"
"17:32:00"	"2024-06-29"	"Windsor"	"Louis Treize (IRE)"	"10.00"	"16.79"	"Handicap"	"6"	"8"	"Fahy, J P"	"Faulkner, Ms D C"	"5f "	"6"	"5"	"7"	"7"
"15:30:00"	"2024-06-28"	"Yarmouth"	"Angle Land"	"4.50"	"6.32"	"Handicap"	"1"	"7"	"Callan, N"	"Cowell, R M H"	"5f "	"5"	"9"	"8"	"10"
"15:30:00"	"2024-06-28"	"Yarmouth"	"Four Adaay"	"3.50"	"5.4"	"Handicap"	"5"	"7"	"Coakley, Ross"	"Millman, B R"	"5f "	"5"	"9"	"2"	"10"
"13:45:00"	"2024-06-28"	"Yarmouth"	"Al Baahy"	"3.00"	"4.2"	"Handicap"	"4"	"6"	"Pinna, Mr Andrea"	"Frost, Kevin"	"1m "	"6"	"9"	"6"	"11"
"13:35:00"	"2024-06-28"	"Doncaster"	"Dandy Dinmont (IRE)"	"8.00"	"11"	"Handicap"	"7"	"9"	"McManoman, Faye"	"Tinkler, N"	"6f "	"5"	"9"	"6"	"10"
"20:45:00"	"2024-06-27"	"Hamilton"	"Cuban Rock"	"1.50"	"2.69"	"Handicap"	"6"	"7"	"Mulrennan, Paul"	"Goldie, J S"	"6f "	"6"	"3"	"3"	"13"
"19:15:00"	"2024-06-27"	"Hamilton"	"Jordan Electrics"	"1.88"	"3.15"	"Handicap"	"1"	"8"	"Mulrennan, Paul"	"Goldie, J S"	"5f "	"3"	"5"	"2"	"7"
"19:15:00"	"2024-06-27"	"Hamilton"	"Zarzyni (IRE)"	"2.25"	"3.72"	"Handicap"	"7"	"8"	"Orr, Oisin"	"Barron, T D"	"5f "	"3"	"5"	"2"	"8"
"19:15:00"	"2024-06-27"	"Hamilton"	"Pockley"	"33.00"	"46.49"	"Handicap"	"8"	"8"	"Costello, Dougie"	"Perratt, Miss L A"	"5f "	"3"	"5"	"4"	"7"
"18:45:00"	"2024-06-27"	"Hamilton"	"Honour Your Dreams (FR)"	"1.50"	"2.6"	"Handicap Seller"	"3"	"6"	"Mulrennan, Paul"	"Keatley, Adrian Paul"	"5f "	"6"	"9"	"8"	"9"
"16:50:00"	"2024-06-27"	"Nottingham"	"Dunnington Lad (IRE)"	"7.50"	"11"	"Handicap"	"5"	"8"	"Shaw, Harrison"	"Winks, P"	"5f "	"6"	"8"	"1"	"10"
"19:50:00"	"2024-06-25"	"Newbury"	"Snuggle"	"5.50"	"7.74"	"Handicap"	"7"	"9"	"Bishop, Charles"	"Dace, L A"	"6f "	"5"	"9"	"3"	"9"
"19:50:00"	"2024-06-25"	"Newbury"	"Kodi Red (IRE)"	"11.00"	"12.75"	"Handicap"	"8"	"9"	"Probert, David"	"Holland, Darryll"	"6f "	"5"	"10"	"11"	"11"
"19:15:00"	"2024-06-25"	"Newbury"	"Yantarni"	"0.80"	"1.91"	"Handicap"	"1"	"13"	"Buick, William"	"Williams, Ian"	"7f "	"5"	"5"	"1"	"9"
"19:15:00"	"2024-06-25"	"Newbury"	"Sayifyouwill"	"8.00"	"13.43"	"Handicap"	"8"	"13"	"Levey, S M"	"Perrett, Mrs A J"	"7f "	"5"	"9"	"2"	"9"
"17:35:00"	"2024-06-24"	"Windsor"	"Bama Lama"	"2.75"	"3.99"	"Handicap"	"2"	"8"	"Searle, Oliver"	"Millman, B R"	"6f "	"6"	"7"	"3"	"14"
"17:35:00"	"2024-06-24"	"Windsor"	"My Boy Jack"	"33.00"	"40.54"	"Handicap"	"4"	"8"	"Kraats, Dominique Van Der"	"Frost, Kevin"	"6f "	"6"	"9"	"9"	"9"
"17:30:00"	"2024-06-24"	"Thirsk"	"Moulin Booj (IRE)"	"6.50"	"9"	"Handicap"	"3"	"12"	"Shepherd, Callum"	"Scott, George"	"5f "	"4"	"10"	"4"	"14"
"16:15:00"	"2024-06-24"	"Chepstow"	"Captain Bentley"	"28.00"	"31.63"	"Handicap"	"3"	"7"	"Bennett, Charlie"	"Mullineaux, M"	"5f "	"6"	"9"	"5"	"9"
"16:15:00"	"2024-06-24"	"Chepstow"	"Protest Rally (IRE)"	"1.20"	"2.36"	"Handicap"	"4"	"7"	"Doyle, Hollie"	"Bailey, Liam"	"5f "	"6"	"5"	"2"	"10"
"16:15:00"	"2024-06-24"	"Chepstow"	"Louis Treize (IRE)"	"5.00"	"7.8"	"Handicap"	"7"	"7"	"Lewis, Miss Zoe"	"Faulkner, Ms D C"	"5f "	"6"	"7"	"6"	"14"
"15:45:00"	"2024-06-24"	"Chepstow"	"Howzak"	"1.38"	"2.56"	"Handicap"	"1"	"6"	"Hornby, Rob"	"Faulkner, Ms D C"	"6f "	"6"	"7"	"2"	"8"
"15:30:00"	"2024-06-24"	"Thirsk"	"Canaria Prince"	"14.00"	"16.73"	"Handicap"	"7"	"13"	"Fentiman, Duran"	"Easterby, T D"	"5f "	"6"	"5"	"9"	"10"
"15:15:00"	"2024-06-24"	"Chepstow"	"Porterinthejungle (IRE)"	"12.00"	"18.24"	"Handicap"	"1"	"11"	"Hornby, Rob"	"Faulkner, Ms D C"	"7f "	"6"	"7"	"8"	"14"
"15:15:00"	"2024-06-24"	"Chepstow"	"Diamondsinthesand (IRE)"	"3.50"	"5.58"	"Handicap"	"6"	"11"	"Hardie, Cameron"	"Wintle, A"	"7f "	"6"	"7"	"4"	"14"
"15:00:00"	"2024-06-24"	"Thirsk"	"Ustath"	"9.00"	"12.5"	"Non-Handicap"	"3"	"18"	"Loughnane, Mr Billy"	"Fell, R / Murray, S"	"6f "	"6"	"4"	"1"	"8"
"15:10:00"	"2024-06-23"	"Ffos Las"	"Red Walls"	"1.25"	"2.4"	"Non-Handicap"	"2"	"4"	"Edmunds, Lewis"	"Williamson, Mrs L"	"5f "	"6"	"9"	"4"	"9"
"19:25:00"	"2024-06-22"	"Ayr"	"Henery Hawk"	"66.00"	"109.32"	"Handicap"	"8"	"9"	"Jakes, Tommie"	"Perratt, Miss L A"	"6f "	"5"	"10"	"8"	"9"
"18:40:00"	"2024-06-22"	"Haydock"	"Lil Guff"	"4.00"	"5.77"	"Handicap"	"7"	"9"	"Hogan, D E"	"Kubler, Daniel"	"5f "	"4"	"8"	"3"	"14"
"16:45:00"	"2024-06-22"	"Ayr"	"Jordan Electrics"	"1.75"	"2.91"	"Handicap"	"2"	"7"	"Mulrennan, Paul"	"Goldie, J S"	"5f "	"4"	"10"	"1"	"6"
"16:45:00"	"2024-06-22"	"Ayr"	"Pockley"	"40.00"	"49.22"	"Handicap"	"4"	"7"	"Costello, Dougie"	"Perratt, Miss L A"	"5f "	"4"	"10"	"5"	"6"
"14:55:00"	"2024-06-22"	"Redcar"	"Kodebreaker (IRE)"	"9.00"	"15"	"Handicap"	"7"	"13"	"Sanderson, Benjamin"	"Herrington,M "	"1m "	"6"	"7"	"3"	"9"
"18:30:00"	"2024-06-21"	"Down Royal"	"Bold Optimist (IRE)"	"5.00"	"6.8"	"Handicap"	"9"	"12"	"McCullagh, Scott"	"McLoughlin, Daniel"	"5f "	"0"	"7"	"1"	"8"
"14:50:00"	"2024-06-21"	"Redcar"	"Obelix"	"9.00"	"11.55"	"Handicap"	"4"	"14"	"Sexton, Ryan"	"Camacho, Miss J A"	"1m "	"3"	"8"	"2"	"7"
"14:50:00"	"2024-06-21"	"Redcar"	"Al Marmar (IRE)"	"14.00"	"21.47"	"Handicap"	"6"	"14"	"Coughlan, Laura"	"Tutty, Gemma"	"1m "	"3"	"5"	"3"	"11"
"13:45:00"	"2024-06-21"	"Redcar"	"Indie Skies"	"4.50"	"5.8"	"Handicap"	"1"	"14"	"Rawlinson, Ali"	"Appleby, M"	"7f "	"6"	"7"	"3"	"10"
"21:00:00"	"2024-06-20"	"Lingfield"	"Spring Is Sprung (FR)"	"1.38"	"2.61"	"Handicap"	"1"	"6"	"Young, Archie"	"Midgley, P T"	"5f "	"5"	"10"	"1"	"8"
"21:00:00"	"2024-06-20"	"Lingfield"	"Agostino"	"6.50"	"9.57"	"Handicap"	"2"	"6"	"Ghiani, Marco"	"Cowell, R M H"	"5f "	"5"	"10"	"9"	"10"
"21:00:00"	"2024-06-20"	"Lingfield"	"Safari Dream (IRE)"	"2.50"	"3.35"	"Handicap"	"4"	"6"	"Downing, George"	"Millman, B R"	"5f "	"5"	"10"	"2"	"10"
"20:00:00"	"2024-06-20"	"Lingfield"	"Porfin (IRE)"	"2.75"	"3.72"	"Non-Handicap"	"6"	"11"	"Planas, Connor"	"McEntee, P S"	"7f "	"6"	"7"	"1"	"9"
"18:50:00"	"2024-06-19"	"Nottingham"	"Dandy Dinmont (IRE)"	"6.50"	"9.24"	"Handicap"	"6"	"10"	"McManoman, Faye"	"Tinkler, N"	"5f "	"5"	"9"	"4"	"8"
"18:50:00"	"2024-06-19"	"Nottingham"	"Angle Land"	"3.33"	"4.8"	"Handicap"	"8"	"10"	"Ghiani, Marco"	"Cowell, R M H"	"5f "	"5"	"8"	"3"	"9"
"19:00:00"	"2024-06-17"	"Windsor"	"Gisburn (IRE)"	"6.50"	"8.24"	"Handicap"	"5"	"14"	"Levey, S M"	"Hannon (Jnr), Richard"	"6f "	"3"	"9"	"6"	"14"
"16:55:00"	"2024-06-17"	"Chepstow"	"Bobacious"	"8.50"	"10.35"	"Handicap"	"3"	"9"	"Bryan, Joshua"	"Nicholls, Georgina"	"1m "	"6"	"10"	"5"	"10"
"16:55:00"	"2024-06-17"	"Chepstow"	"Letter Of The Law (IRE)"	"5.50"	"8.4"	"Handicap"	"7"	"9"	"Dobie, Georgia"	"Oshea, J G M"	"1m "	"6"	"9"	"2"	"9"
"16:55:00"	"2024-06-17"	"Chepstow"	"Thewaytothestars"	"5.50"	"7"	"Handicap"	"9"	"9"	"Hutchinson, Callum"	"Harris, Miss G"	"1m "	"6"	"9"	"4"	"9"
"16:18:00"	"2024-06-17"	"Chepstow"	"Bama Lama"	"4.50"	"7"	"Handicap"	"3"	"14"	"Searle, Oliver"	"Millman, B R"	"6f "	"6"	"9"	"1"	"10"
"16:18:00"	"2024-06-17"	"Chepstow"	"Diamondsinthesand (IRE)"	"6.50"	"10.13"	"Handicap"	"4"	"14"	"Hardie, Cameron"	"Wintle, A"	"6f "	"6"	"9"	"5"	"10"
"16:18:00"	"2024-06-17"	"Chepstow"	"Louis Treize (IRE)"	"11.00"	"15"	"Handicap"	"6"	"14"	"Lewis, Miss Zoe"	"Faulkner, Ms D C"	"6f "	"6"	"9"	"5"	"6"
"16:18:00"	"2024-06-17"	"Chepstow"	"Porterinthejungle (IRE)"	"18.00"	"26"	"Handicap"	"8"	"14"	"Fisher, Taylor"	"Faulkner, Ms D C"	"6f "	"6"	"9"	"10"	"10"
"16:18:00"	"2024-06-17"	"Chepstow"	"One Hart (IRE)"	"7.00"	"10.78"	"Handicap"	"9"	"14"	"Queally, T P"	"Donovan, D"	"6f "	"6"	"9"	"1"	"15"
"15:48:00"	"2024-06-17"	"Chepstow"	"Howzak"	"7.50"	"11.5"	"Handicap"	"2"	"8"	"Cox, William"	"Faulkner, Ms D C"	"6f "	"5"	"9"	"2"	"6"
"15:48:00"	"2024-06-17"	"Chepstow"	"Connies Rose"	"4.00"	"5.79"	"Handicap"	"3"	"8"	"Hutchinson, Callum"	"Harris, Miss G"	"6f "	"5"	"10"	"2"	"9"
"15:48:00"	"2024-06-17"	"Chepstow"	"On Edge"	"4.00"	"6"	"Handicap"	"5"	"8"	"Mangan, Gina"	"Mason, Christopher"	"6f "	"5"	"7"	"1"	"10"
"20:00:00"	"2024-06-15"	"Leicester"	"Shark Two One"	"3.00"	"5.31"	"Handicap"	"4"	"11"	"Edmunds, Lewis"	"Macey, Jessica"	"6f "	"5"	"7"	"4"	"11"
"20:00:00"	"2024-06-15"	"Leicester"	"Kodi Red (IRE)"	"10.00"	"16.17"	"Handicap"	"11"	"11"	"Wright, Liam"	"Holland, Darryll"	"6f "	"5"	"8"	"3"	"10"
"17:20:00"	"2024-06-15"	"York"	"International Girl (IRE)"	"14.00"	"24.44"	"Handicap"	"10"	"20"	"Leavy, Mr Joe"	"Fahey, R A"	"6f "	"4"	"10"	"1"	"9"
"17:20:00"	"2024-06-15"	"York"	"Ghathanfar (IRE)"	"18.00"	"24.42"	"Handicap"	"11"	"20"	"Swift, Mr Dale"	"Waggott, Miss Tracy"	"6f "	"4"	"7"	"3"	"9"
"17:20:00"	"2024-06-15"	"York"	"Digital (IRE)"	"28.00"	"53.45"	"Handicap"	"20"	"20"	"Sullivan, James P"	"Carr, Mrs R A"	"6f "	"4"	"9"	"1"	"11"
"14:05:00"	"2024-06-14"	"Sandown"	"Fantasy Master"	"5.50"	"8"	"Handicap"	"7"	"14"	"Marquand, Tom"	"Holland, Darryll"	"5f "	"4"	"9"	"3"	"13"
"20:45:00"	"2024-06-13"	"Musselburgh"	"Havagomecca"	"2.25"	"3.45"	"Handicap"	"2"	"8"	"Beasley, Connor"	"Dods, M"	"5f "	"6"	"6"	"7"	"13"
"17:05:00"	"2024-06-13"	"Newbury"	"Abbey Heights"	"4.50"	"7.53"	"Handicap"	"7"	"12"	"Kingscote, Richard"	"Kubler, Daniel"	"6f "	"4"	"8"	"1"	"13"
"16:55:00"	"2024-06-13"	"Nottingham"	"Enchanted Night"	"18.00"	"24.86"	"Handicap"	"4"	"11"	"Ffrench, Royston"	"Dunnett, Mrs C A"	"5f "	"6"	"9"	"3"	"7"
"16:55:00"	"2024-06-13"	"Nottingham"	"The Grey Lass"	"7.50"	"9.53"	"Handicap"	"5"	"11"	"Mason, Joanna"	"Easterby, M W"	"5f "	"6"	"6"	"8"	"10"
"16:55:00"	"2024-06-13"	"Nottingham"	"Rogue De Vega"	"16.00"	"23.43"	"Handicap"	"10"	"11"	"Hardie, Cameron"	"Brittain, Antony"	"5f "	"6"	"10"	"2"	"8"
"20:25:00"	"2024-06-12"	"Hamilton"	"Sound Reason"	"3.50"	"5"	"Handicap"	"4"	"9"	"Winn, Mark"	"OMeara, D"	"5f "	"5"	"6"	"4"	"11"
"19:50:00"	"2024-06-12"	"Hamilton"	"Jordan Electrics"	"2.25"	"3.6"	"Handicap"	"1"	"6"	"Mulrennan, Paul"	"Goldie, J S"	"6f "	"4"	"10"	"14"	"15"
"19:50:00"	"2024-06-12"	"Hamilton"	"Pockley"	"33.00"	"47.46"	"Handicap"	"5"	"6"	"Allan, David"	"Perratt, Miss L A"	"6f "	"4"	"6"	"11"	"11"
"18:20:00"	"2024-06-12"	"Hamilton"	"Mr Trevor (IRE)"	"3.00"	"5.07"	"Handicap"	"9"	"14"	"Brotherton, Miss S"	"Duffield, Mrs A"	"6f "	"6"	"4"	"6"	"12"
"17:42:00"	"2024-06-11"	"Salisbury"	"Regal Envoy (IRE)"	"2.75"	"3.69"	"Handicap"	"1"	"9"	"Murphy, Oisin"	"Knight, W J"	"6f "	"5"	"10"	"1"	"9"
"17:40:00"	"2024-06-10"	"Windsor"	"Level Up (IRE)"	"25.00"	"34"	"Handicap"	"3"	"10"	"McDonnell, Alexandra"	"Evans, P D"	"5f "	"5"	"10"	"9"	"9"
"17:40:00"	"2024-06-10"	"Windsor"	"Betweenthesticks"	"3.50"	"5.83"	"Handicap"	"10"	"10"	"Dawes, Rose"	"Channon, Jack"	"5f "	"5"	"5"	"2"	"10"
"17:10:00"	"2024-06-10"	"Lingfield"	"Amathus (IRE)"	"8.00"	"11"	"Handicap"	"3"	"8"	"Probert, David"	"Chamings, P R"	"7f "	"6"	"9"	"2"	"8"
"14:50:00"	"2024-06-10"	"Carlisle"	"Rainbow Rain"	"1.20"	"2.26"	"Handicap"	"3"	"10"	"Beasley, Connor"	"Waggott, Miss Tracy"	"6f "	"6"	"3"	"3"	"10"
"14:50:00"	"2024-06-10"	"Carlisle"	"Warminster"	"5.50"	"8.2"	"Handicap"	"6"	"10"	"Dennis, Phil"	"Scott, Miss Katie"	"6f "	"6"	"7"	"3"	"8"
"17:40:00"	"2024-06-09"	"Goodwood"	"Rhythm N Hooves"	"5.50"	"8.2"	"Handicap"	"5"	"8"	"Doyle, Hollie"	"Watson, Archie"	"6f "	"4"	"9"	"1"	"9"
"20:00:00"	"2024-06-08"	"Chepstow"	"Alyara"	"2.50"	"3.58"	"Handicap"	"5"	"9"	"Doughty, Jack"	"Flint, J L"	"1m "	"6"	"1"	"6"	"10"
"19:00:00"	"2024-06-08"	"Chepstow"	"Hat Toss (IRE)"	"2.50"	"3.75"	"Handicap"	"3"	"11"	"Bowen, S D"	"Owen, J P"	"7f "	"4"	"4"	"3"	"7"
"17:25:00"	"2024-06-08"	"Chepstow"	"Jacquelina (IRE)"	"1.38"	"2.35"	"Handicap"	"1"	"6"	"McEntee, Grace"	"McEntee, P S"	"5f "	"6"	"1"	"2"	"10"
"17:25:00"	"2024-06-08"	"Chepstow"	"Howzak"	"5.50"	"6.96"	"Handicap"	"2"	"6"	"Cox, William"	"Faulkner, Ms D C"	"5f "	"6"	"8"	"3"	"9"
"17:25:00"	"2024-06-08"	"Chepstow"	"Alfred Cove"	"3.00"	"4.35"	"Handicap"	"4"	"6"	"Doughty, Jack"	"Carroll, A W"	"5f "	"6"	"4"	"2"	"7"
"17:25:00"	"2024-06-08"	"Chepstow"	"Louis Treize (IRE)"	"8.50"	"13.05"	"Handicap"	"5"	"6"	"Jones, Ethan"	"Faulkner, Ms D C"	"5f "	"6"	"8"	"2"	"9"
"17:05:00"	"2024-06-08"	"Catterick"	"Albegone"	"9.00"	"13.36"	"Handicap"	"2"	"10"	"Fentiman, Duran"	"Easterby, T D"	"5f "	"4"	"8"	"1"	"6"
"17:05:00"	"2024-06-08"	"Catterick"	"Jojo Rabbit"	"7.50"	"11"	"Handicap"	"8"	"10"	"Sullivan, James P"	"Carr, Mrs R A"	"5f "	"4"	"8"	"3"	"6"
"17:05:00"	"2024-06-08"	"Catterick"	"Ecclesiastical"	"20.00"	"28.03"	"Handicap"	"9"	"10"	"Scott, Rowan"	"Davidson, Tristan"	"5f "	"4"	"8"	"5"	"6"
"19:05:00"	"2024-06-07"	"Goodwood"	"Connies Rose"	"3.50"	"6.04"	"Handicap"	"2"	"9"	"Hutchinson, Callum"	"Harris, Miss G"	"6f "	"5"	"7"	"1"	"9"
"19:05:00"	"2024-06-07"	"Goodwood"	"Willingly"	"12.00"	"16.79"	"Handicap"	"5"	"9"	"Timms, Oliver"	"Usher, M D I"	"6f "	"5"	"8"	"6"	"11"
"16:40:00"	"2024-06-07"	"Thirsk"	"Giselles Izzy (IRE)"	"22.00"	"30"	"Handicap"	"8"	"13"	"Mullen, Andrew"	"Jardine, I"	"6f "	"6"	"8"	"10"	"11"
"14:38:00"	"2024-06-07"	"Thirsk"	"Canaria Prince"	"7.00"	"10"	"Handicap"	"6"	"10"	"Allan, David"	"Easterby, T D"	"5f "	"6"	"6"	"6"	"13"
"14:38:00"	"2024-06-07"	"Thirsk"	"The Grey Lass"	"10.00"	"14.12"	"Handicap"	"8"	"10"	"Mason, Joanna"	"Easterby, M W"	"5f "	"6"	"9"	"3"	"11"
"14:38:00"	"2024-06-07"	"Thirsk"	"Snow Berry (IRE)"	"20.00"	"26.97"	"Handicap"	"9"	"10"	"Hart, Jason"	"Appleby, M"	"5f "	"6"	"5"	"9"	"10"
"14:55:00"	"2024-06-06"	"Hamilton"	"Count Dorsay (IRE)"	"7.50"	"10.86"	"Handicap"	"2"	"11"	"Dennis, Phil"	"Easterby, T D"	"5f "	"5"	"7"	"4"	"11"
"14:55:00"	"2024-06-06"	"Hamilton"	"Burj Malinka (IRE)"	"3.00"	"4"	"Handicap"	"3"	"11"	"Mathers, Patrick"	"Nicholls, Adrian"	"5f "	"5"	"7"	"3"	"11"
"14:55:00"	"2024-06-06"	"Hamilton"	"Impressor (IRE)"	"14.00"	"19.5"	"Handicap"	"5"	"11"	"Orr, Oisin"	"Makin, Phillip"	"5f "	"5"	"7"	"5"	"11"
"14:55:00"	"2024-06-06"	"Hamilton"	"Huddle Up (IRE)"	"3.00"	"4.38"	"Handicap"	"7"	"11"	"Garritty, Billy"	"Barron, T D"	"5f "	"5"	"7"	"2"	"11"
"19:55:00"	"2024-06-05"	"Ripon"	"Bay Breeze"	"8.50"	"10"	"Handicap"	"6"	"9"	"Allan, David"	"Easterby, T D"	"6f "	"4"	"9"	"4"	"4"
"20:45:00"	"2024-06-01"	"Lingfield"	"El Hibri (IRE)"	"10.00"	"13.9"	"Handicap"	"9"	"9"	"Burns, Harry"	"Williams, Ian"	"6f "	"5"	"9"	"1"	"8"
"20:15:00"	"2024-06-01"	"Lingfield"	"Musical Mystery"	"1.88"	"2.99"	"Handicap"	"3"	"8"	"Coakley, Ross"	"Dunlop, E A L"	"7f "	"5"	"4"	"1"	"9"
"19:50:00"	"2024-06-01"	"Doncaster"	"King Of Tonga (IRE)"	"8.00"	"11.5"	"Handicap"	"4"	"11"	"Nolan, D"	"Carroll, D"	"6f "	"6"	"9"	"1"	"6"
"19:20:00"	"2024-06-01"	"Doncaster"	"Hiya Maite"	"6.00"	"8.4"	"Handicap"	"1"	"12"	"Edmunds, Lewis"	"Bowring, S R"	"5f "	"3"	"7"	"10"	"12"
"19:20:00"	"2024-06-01"	"Doncaster"	"Princess Karine"	"9.00"	"12.84"	"Handicap"	"9"	"12"	"Breslin, Andrew"	"Smart, B"	"5f "	"3"	"8"	"3"	"6"
"19:20:00"	"2024-06-01"	"Doncaster"	"Rambuso Creek (IRE)"	"16.00"	"21.8"	"Handicap"	"10"	"12"	"Hardie, Cameron"	"Ryan, K A"	"5f "	"3"	"7"	"12"	"21"
"13:40:00"	"2024-06-01"	"Musselburgh"	"Canaria Prince"	"12.00"	"15.47"	"Handicap"	"6"	"13"	"Fentiman, Duran"	"Easterby, T D"	"5f "	"6"	"9"	"4"	"7"
"18:45:00"	"2024-05-31"	"Doncaster"	"Nikovo"	"3.00"	"4.7"	"Handicap"	"4"	"11"	"Nolan, D"	"OMeara, D"	"1m "	"4"	"9"	"1"	"8"
"15:00:00"	"2024-05-31"	"Chepstow"	"Connies Rose"	"3.33"	"5.74"	"Handicap"	"1"	"9"	"Hutchinson, Callum"	"Harris, Miss G"	"5f "	"5"	"7"	"2"	"10"
"15:00:00"	"2024-05-31"	"Chepstow"	"Sarahs Verse"	"3.00"	"4.74"	"Handicap"	"5"	"9"	"Bowen, S D"	"Harris, R A"	"5f "	"5"	"7"	"1"	"10"
"14:25:00"	"2024-05-31"	"Chepstow"	"Jacquelina (IRE)"	"1.25"	"2.51"	"Handicap"	"1"	"9"	"McEntee, Grace"	"McEntee, P S"	"5f "	"6"	"3"	"1"	"8"
"14:25:00"	"2024-05-31"	"Chepstow"	"Louis Treize (IRE)"	"12.00"	"17.09"	"Handicap"	"2"	"9"	"Jones, Ethan"	"Faulkner, Ms D C"	"5f "	"6"	"7"	"5"	"10"
"13:50:00"	"2024-05-31"	"Chepstow"	"Infantryman (FR)"	"400.00"	"1000"	"Novices"	"9"	"11"	"Hogan, D E"	"Murphy, P G"	"7f "	"5"	"8"	"15"	"16"
